"Customer ID";"Customer Name";"Segment";"City";"State";"Postal Code";"Region";"Order ID"
"LC-16870";"Lena Cacioppo";"Consumer";"Thornton";"Colorado";80229;"West";"CA-2018-118017"
"JP-15520";"Jeremy Pistek";"Consumer";"Davis";"California";95616;"West";"CA-2017-113117"
"TS-21655";"Trudy Schmidt";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2017-148684"
"TS-21655";"Trudy Schmidt";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2017-148684"
"TS-21655";"Trudy Schmidt";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2017-148684"
"TS-21655";"Trudy Schmidt";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2017-148684"
"NM-18445";"Nathan Mautz";"Home Office";"New York City";"New York";10011;"East";"CA-2018-125367"
"EH-14125";"Eugene Hildebrand";"Home Office";"Wheeling";"West Virginia";26003;"East";"CA-2018-124744"
"EH-14125";"Eugene Hildebrand";"Home Office";"Wheeling";"West Virginia";26003;"East";"CA-2018-124744"
"EH-14125";"Eugene Hildebrand";"Home Office";"Wheeling";"West Virginia";26003;"East";"CA-2018-124744"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DC-12850";"Dan Campbell";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-128363"
"DO-13645";"Doug O'Connell";"Consumer";"Houston";"Texas";77036;"Central";"CA-2016-126669"
"LS-16975";"Lindsay Shagiari";"Home Office";"Dallas";"Texas";75217;"Central";"US-2016-118766"
"LS-16975";"Lindsay Shagiari";"Home Office";"Dallas";"Texas";75217;"Central";"US-2016-118766"
"RW-19630";"Rob Williams";"Corporate";"San Francisco";"California";94122;"West";"CA-2017-112585"
"RD-19720";"Roger Demir";"Consumer";"Morgan Hill";"California";95037;"West";"CA-2017-149762"
"RD-19720";"Roger Demir";"Consumer";"Morgan Hill";"California";95037;"West";"CA-2017-149762"
"RD-19720";"Roger Demir";"Consumer";"Morgan Hill";"California";95037;"West";"CA-2017-149762"
"RD-19720";"Roger Demir";"Consumer";"Morgan Hill";"California";95037;"West";"CA-2017-149762"
"RB-19570";"Rob Beeghly";"Consumer";"Saint Charles";"Illinois";60174;"Central";"CA-2017-167605"
"JE-15715";"Joe Elijah";"Consumer";"Cleveland";"Ohio";44105;"East";"US-2018-105697"
"SR-20740";"Steven Roelle";"Home Office";"New York City";"New York";10024;"East";"CA-2018-165323"
"SR-20740";"Steven Roelle";"Home Office";"New York City";"New York";10024;"East";"CA-2018-165323"
"PO-19195";"Phillina Ober";"Home Office";"Philadelphia";"Pennsylvania";19140;"East";"CA-2016-110891"
"JK-16120";"Julie Kriz";"Home Office";"Garland";"Texas";75043;"Central";"CA-2018-100783"
"JP-16135";"Julie Prescott";"Home Office";"San Diego";"California";92024;"West";"CA-2016-152513"
"Dp-13240";"Dean percer";"Home Office";"Waterbury";"Connecticut";6708;"East";"CA-2018-139822"
"Dp-13240";"Dean percer";"Home Office";"Waterbury";"Connecticut";6708;"East";"CA-2018-139822"
"JB-16000";"Joy Bell-";"Consumer";"Columbia";"Maryland";21044;"East";"CA-2018-107713"
"PP-18955";"Paul Prost";"Home Office";"Hollywood";"Florida";33021;"South";"CA-2018-134096"
"PP-18955";"Paul Prost";"Home Office";"Hollywood";"Florida";33021;"South";"CA-2018-134096"
"RF-19840";"Roy Französisch";"Consumer";"Springfield";"Virginia";22153;"South";"CA-2017-125843"
"RF-19840";"Roy Französisch";"Consumer";"Springfield";"Virginia";22153;"South";"CA-2017-125843"
"KH-16330";"Katharine Harms";"Corporate";"New York City";"New York";10035;"East";"CA-2018-120404"
"KH-16330";"Katharine Harms";"Corporate";"New York City";"New York";10035;"East";"CA-2018-120404"
"KH-16330";"Katharine Harms";"Corporate";"New York City";"New York";10035;"East";"CA-2018-120404"
"EM-14200";"Evan Minnotte";"Home Office";"Dallas";"Texas";75217;"Central";"CA-2018-167549"
"DK-12835";"Damala Kotsonis";"Corporate";"New York City";"New York";10024;"East";"CA-2017-120082"
"MC-17425";"Mark Cousins";"Corporate";"Portland";"Oregon";97206;"West";"US-2017-168095"
"MC-17425";"Mark Cousins";"Corporate";"Portland";"Oregon";97206;"West";"US-2017-168095"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"RW-19540";"Rick Wilson";"Corporate";"Brentwood";"California";94513;"West";"CA-2018-166093"
"DS-13180";"David Smith";"Corporate";"San Diego";"California";92037;"West";"CA-2017-146325"
"DS-13180";"David Smith";"Corporate";"San Diego";"California";92037;"West";"CA-2017-146325"
"GA-14725";"Guy Armstrong";"Consumer";"Dallas";"Texas";75081;"Central";"CA-2018-134194"
"GA-14725";"Guy Armstrong";"Consumer";"Dallas";"Texas";75081;"Central";"CA-2018-134194"
"GA-14725";"Guy Armstrong";"Consumer";"Dallas";"Texas";75081;"Central";"CA-2018-134194"
"GA-14725";"Guy Armstrong";"Consumer";"Dallas";"Texas";75081;"Central";"CA-2018-134194"
"GA-14725";"Guy Armstrong";"Consumer";"Dallas";"Texas";75081;"Central";"CA-2018-134194"
"SC-20380";"Shahid Collister";"Consumer";"El Paso";"Texas";79907;"Central";"CA-2015-131009"
"SC-20380";"Shahid Collister";"Consumer";"El Paso";"Texas";79907;"Central";"CA-2015-131009"
"SC-20380";"Shahid Collister";"Consumer";"El Paso";"Texas";79907;"Central";"CA-2015-131009"
"SC-20380";"Shahid Collister";"Consumer";"El Paso";"Texas";79907;"Central";"CA-2015-131009"
"KD-16345";"Katherine Ducich";"Consumer";"New York City";"New York";10035;"East";"CA-2016-145814"
"KD-16345";"Katherine Ducich";"Consumer";"New York City";"New York";10035;"East";"CA-2016-145814"
"KH-16330";"Katharine Harms";"Corporate";"Revere";"Massachusetts";2151;"East";"CA-2015-138359"
"KH-16330";"Katharine Harms";"Corporate";"Revere";"Massachusetts";2151;"East";"CA-2015-138359"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"GG-14650";"Greg Guthrie";"Corporate";"Chico";"California";95928;"West";"CA-2018-131807"
"JS-15685";"Jim Sink";"Corporate";"Miramar";"Florida";33023;"South";"CA-2018-104864"
"JS-15685";"Jim Sink";"Corporate";"Miramar";"Florida";33023;"South";"CA-2018-104864"
"JS-15685";"Jim Sink";"Corporate";"Miramar";"Florida";33023;"South";"CA-2018-104864"
"JS-15685";"Jim Sink";"Corporate";"Miramar";"Florida";33023;"South";"CA-2018-104864"
"JS-15685";"Jim Sink";"Corporate";"Miramar";"Florida";33023;"South";"CA-2018-104864"
"BP-11095";"Bart Pistole";"Corporate";"Los Angeles";"California";90049;"West";"CA-2016-138219"
"CC-12610";"Corey Catlett";"Corporate";"Denver";"Colorado";80219;"West";"CA-2017-157707"
"CC-12610";"Corey Catlett";"Corporate";"Denver";"Colorado";80219;"West";"CA-2017-157707"
"CC-12610";"Corey Catlett";"Corporate";"Denver";"Colorado";80219;"West";"CA-2017-157707"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"SP-20860";"Sung Pak";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"US-2016-126753"
"JK-15625";"Jim Karlsson";"Consumer";"Jackson";"Mississippi";39212;"South";"CA-2015-166051"
"JK-15625";"Jim Karlsson";"Consumer";"Jackson";"Mississippi";39212;"South";"CA-2015-166051"
"CC-12100";"Chad Cunningham";"Home Office";"Los Angeles";"California";90045;"West";"CA-2016-113040"
"DP-13000";"Darren Powers";"Consumer";"Houston";"Texas";77095;"Central";"CA-2015-103800"
"SF-20065";"Sandra Flanagan";"Consumer";"Clifton";"New Jersey";7011;"East";"CA-2015-113383"
"SF-20065";"Sandra Flanagan";"Consumer";"Clifton";"New Jersey";7011;"East";"CA-2015-113383"
"EH-13765";"Edward Hooks";"Corporate";"Chicago";"Illinois";60623;"Central";"CA-2018-152499"
"EH-13765";"Edward Hooks";"Corporate";"Chicago";"Illinois";60623;"Central";"CA-2018-152499"
"DN-13690";"Duane Noonan";"Consumer";"Seattle";"Washington";98115;"West";"CA-2017-151498"
"PJ-19015";"Pauline Johnson";"Consumer";"Long Beach";"New York";11561;"East";"CA-2017-137939"
"MA-17560";"Matt Abelman";"Home Office";"Sheboygan";"Wisconsin";53081;"Central";"US-2017-117793"
"MA-17560";"Matt Abelman";"Home Office";"Sheboygan";"Wisconsin";53081;"Central";"US-2017-117793"
"MA-17560";"Matt Abelman";"Home Office";"Sheboygan";"Wisconsin";53081;"Central";"US-2017-117793"
"MA-17560";"Matt Abelman";"Home Office";"Sheboygan";"Wisconsin";53081;"Central";"US-2017-117793"
"VM-21835";"Vivian Mathis";"Consumer";"Boca Raton";"Florida";33433;"South";"CA-2017-133872"
"VM-21835";"Vivian Mathis";"Consumer";"Boca Raton";"Florida";33433;"South";"CA-2017-133872"
"MM-18055";"Michelle Moray";"Consumer";"Aurora";"Colorado";80013;"West";"US-2016-165743"
"MM-18055";"Michelle Moray";"Consumer";"Aurora";"Colorado";80013;"West";"US-2016-165743"
"MM-18055";"Michelle Moray";"Consumer";"Aurora";"Colorado";80013;"West";"US-2016-165743"
"CR-12580";"Clay Rozendal";"Home Office";"San Diego";"California";92037;"West";"US-2018-105998"
"CR-12580";"Clay Rozendal";"Home Office";"San Diego";"California";92037;"West";"US-2018-105998"
"BS-11365";"Bill Shonely";"Corporate";"Seattle";"Washington";98105;"West";"US-2015-148194"
"BS-11365";"Bill Shonely";"Corporate";"Seattle";"Washington";98105;"West";"US-2015-148194"
"RD-19585";"Rob Dowd";"Consumer";"Dubuque";"Iowa";52001;"Central";"US-2016-151407"
"KD-16270";"Karen Daniels";"Consumer";"Los Angeles";"California";90032;"West";"CA-2016-110870"
"KD-16270";"Karen Daniels";"Consumer";"Los Angeles";"California";90032;"West";"CA-2016-110870"
"AA-10645";"Anna Andreadi";"Consumer";"Lowell";"Massachusetts";1852;"East";"CA-2015-143210"
"AA-10645";"Anna Andreadi";"Consumer";"Lowell";"Massachusetts";1852;"East";"CA-2015-143210"
"AA-10645";"Anna Andreadi";"Consumer";"Lowell";"Massachusetts";1852;"East";"CA-2015-143210"
"MC-18100";"Mick Crebagga";"Consumer";"Marysville";"Washington";98270;"West";"CA-2017-139808"
"AA-10645";"Anna Andreadi";"Consumer";"Oklahoma City";"Oklahoma";73120;"Central";"CA-2016-110863"
"AA-10645";"Anna Andreadi";"Consumer";"Oklahoma City";"Oklahoma";73120;"Central";"CA-2016-110863"
"AA-10645";"Anna Andreadi";"Consumer";"Oklahoma City";"Oklahoma";73120;"Central";"CA-2016-110863"
"QJ-19255";"Quincy Jones";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"CA-2015-127859"
"JM-16195";"Justin MacKendrick";"Consumer";"Aurora";"Colorado";80013;"West";"US-2016-136427"
"TB-21625";"Trudy Brown";"Consumer";"New York City";"New York";10009;"East";"CA-2018-120168"
"TB-21625";"Trudy Brown";"Consumer";"New York City";"New York";10009;"East";"CA-2018-120168"
"TB-21625";"Trudy Brown";"Consumer";"New York City";"New York";10009;"East";"CA-2018-120168"
"TB-21625";"Trudy Brown";"Consumer";"New York City";"New York";10009;"East";"CA-2018-120168"
"NF-18595";"Nicole Fjeld";"Home Office";"Lancaster";"Ohio";43130;"East";"US-2015-131870"
"NF-18595";"Nicole Fjeld";"Home Office";"Lancaster";"Ohio";43130;"East";"US-2015-131870"
"BF-11020";"Barry Französisch";"Corporate";"Modesto";"California";95351;"West";"CA-2018-114804"
"NP-18670";"Nora Paige";"Consumer";"Saint Louis";"Missouri";63116;"Central";"CA-2018-167227"
"NP-18670";"Nora Paige";"Consumer";"Saint Louis";"Missouri";63116;"Central";"CA-2018-167227"
"HM-14860";"Harry Marie";"Corporate";"Dallas";"Texas";75217;"Central";"CA-2015-129189"
"HM-14860";"Harry Marie";"Corporate";"Dallas";"Texas";75217;"Central";"CA-2015-129189"
"HM-14860";"Harry Marie";"Corporate";"Dallas";"Texas";75217;"Central";"CA-2015-129189"
"HM-14860";"Harry Marie";"Corporate";"Dallas";"Texas";75217;"Central";"CA-2015-129189"
"DM-13525";"Don Miller";"Corporate";"New York City";"New York";10035;"East";"CA-2016-132465"
"DM-13525";"Don Miller";"Corporate";"New York City";"New York";10035;"East";"CA-2016-132465"
"DM-13525";"Don Miller";"Corporate";"New York City";"New York";10035;"East";"CA-2016-132465"
"DM-13525";"Don Miller";"Corporate";"New York City";"New York";10035;"East";"CA-2016-132465"
"JF-15565";"Jill Fjeld";"Consumer";"San Antonio";"Texas";78207;"Central";"CA-2017-166373"
"NM-18520";"Neoma Murray";"Consumer";"Amarillo";"Texas";79109;"Central";"CA-2017-158806"
"NM-18520";"Neoma Murray";"Consumer";"Amarillo";"Texas";79109;"Central";"CA-2017-158806"
"MV-17485";"Mark Van Huff";"Consumer";"Houston";"Texas";77041;"Central";"CA-2016-119690"
"MV-17485";"Mark Van Huff";"Consumer";"Houston";"Texas";77041;"Central";"CA-2016-119690"
"MV-17485";"Mark Van Huff";"Consumer";"Houston";"Texas";77041;"Central";"CA-2016-119690"
"MV-17485";"Mark Van Huff";"Consumer";"Houston";"Texas";77041;"Central";"CA-2016-119690"
"AG-10270";"Alejandro Grove";"Consumer";"Lawrence";"Massachusetts";1841;"East";"CA-2016-153738"
"BF-11275";"Beth Fritzler";"Corporate";"Columbus";"Georgia";31907;"South";"CA-2018-169012"
"JC-15775";"John Castell";"Consumer";"Los Angeles";"California";90032;"West";"CA-2018-109393"
"CM-11815";"Candace McMahon";"Corporate";"Seattle";"Washington";98115;"West";"CA-2018-121489"
"CM-11815";"Candace McMahon";"Corporate";"Seattle";"Washington";98115;"West";"CA-2018-121489"
"CM-11815";"Candace McMahon";"Corporate";"Seattle";"Washington";98115;"West";"CA-2018-121489"
"PV-18985";"Paul Van Hugh";"Home Office";"Cambridge";"Massachusetts";2138;"East";"US-2018-133081"
"PV-18985";"Paul Van Hugh";"Home Office";"Cambridge";"Massachusetts";2138;"East";"US-2018-133081"
"DO-13645";"Doug O'Connell";"Consumer";"Salt Lake City";"Utah";84106;"West";"CA-2018-165008"
"HA-14905";"Helen Abelman";"Consumer";"New York City";"New York";10035;"East";"CA-2017-145611"
"SH-20395";"Shahid Hopkins";"Consumer";"Cuyahoga Falls";"Ohio";44221;"East";"CA-2017-113600"
"JM-16195";"Justin MacKendrick";"Consumer";"Wilmington";"North Carolina";28403;"South";"CA-2018-130834"
"DK-13225";"Dean Katz";"Corporate";"New York City";"New York";10035;"East";"CA-2017-168543"
"CM-12715";"Craig Molinari";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"CA-2015-144974"
"CM-12715";"Craig Molinari";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"CA-2015-144974"
"CM-12715";"Craig Molinari";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"CA-2015-144974"
"BF-10975";"Barbara Fisher";"Corporate";"New York City";"New York";10009;"East";"CA-2015-109904"
"SF-20965";"Sylvia Foulston";"Corporate";"Philadelphia";"Pennsylvania";19134;"East";"CA-2018-152205"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"CB-12025";"Cassandra Brandow";"Consumer";"Los Angeles";"California";90049;"West";"CA-2016-121188"
"TC-20980";"Tamara Chand";"Corporate";"Long Beach";"New York";11561;"East";"CA-2016-156013"
"TC-20980";"Tamara Chand";"Corporate";"Long Beach";"New York";11561;"East";"CA-2016-156013"
"LW-17215";"Luke Weiss";"Consumer";"Rochester";"New York";14609;"East";"CA-2017-132997"
"LW-17215";"Luke Weiss";"Consumer";"Rochester";"New York";14609;"East";"CA-2017-132997"
"LW-17215";"Luke Weiss";"Consumer";"Rochester";"New York";14609;"East";"CA-2017-132997"
"LW-17215";"Luke Weiss";"Consumer";"Rochester";"New York";14609;"East";"CA-2017-132997"
"LW-17215";"Luke Weiss";"Consumer";"Rochester";"New York";14609;"East";"CA-2017-132997"
"NS-18640";"Noel Staavos";"Corporate";"San Francisco";"California";94109;"West";"US-2016-160563"
"NS-18640";"Noel Staavos";"Corporate";"San Francisco";"California";94109;"West";"US-2016-160563"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"JM-15250";"Janet Martin";"Consumer";"Huntsville";"Texas";77340;"Central";"CA-2018-151750"
"RF-19345";"Randy Ferguson";"Corporate";"East Point";"Georgia";30344;"South";"CA-2016-106187"
"RF-19345";"Randy Ferguson";"Corporate";"East Point";"Georgia";30344;"South";"CA-2016-106187"
"RF-19345";"Randy Ferguson";"Corporate";"East Point";"Georgia";30344;"South";"CA-2016-106187"
"CA-12055";"Cathy Armstrong";"Home Office";"New York City";"New York";10009;"East";"US-2017-164945"
"KH-16690";"Kristen Hastings";"Corporate";"Springfield";"Oregon";97477;"West";"CA-2016-150714"
"KH-16690";"Kristen Hastings";"Corporate";"Springfield";"Oregon";97477;"West";"CA-2016-150714"
"KH-16690";"Kristen Hastings";"Corporate";"Springfield";"Oregon";97477;"West";"CA-2016-150714"
"KH-16690";"Kristen Hastings";"Corporate";"Springfield";"Oregon";97477;"West";"CA-2016-150714"
"KH-16690";"Kristen Hastings";"Corporate";"Springfield";"Oregon";97477;"West";"CA-2016-150714"
"LC-16960";"Lindsay Castell";"Home Office";"Arlington";"Virginia";22204;"South";"CA-2017-105753"
"JL-15130";"Jack Lebron";"Consumer";"Wilmington";"North Carolina";28403;"South";"CA-2018-120894"
"DM-12955";"Dario Medina";"Corporate";"Yuma";"Arizona";85364;"West";"CA-2017-106621"
"MV-18190";"Mike Vittorini";"Consumer";"San Bernardino";"California";92404;"West";"CA-2016-107020"
"NS-18640";"Noel Staavos";"Corporate";"Baltimore";"Maryland";21215;"East";"US-2016-117492"
"AS-10630";"Ann Steele";"Home Office";"Seattle";"Washington";98103;"West";"CA-2015-101392"
"MT-17815";"Meg Tillman";"Consumer";"San Francisco";"California";94110;"West";"CA-2016-127502"
"SR-20425";"Sharelle Roach";"Home Office";"New York City";"New York";10035;"East";"CA-2018-143658"
"DK-13375";"Dennis Kane";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-133046"
"DK-13375";"Dennis Kane";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-133046"
"DK-13375";"Dennis Kane";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-133046"
"DK-13375";"Dennis Kane";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-133046"
"SV-20935";"Susan Vittorini";"Consumer";"Albuquerque";"New Mexico";87105;"West";"CA-2018-122798"
"SV-20935";"Susan Vittorini";"Consumer";"Albuquerque";"New Mexico";87105;"West";"CA-2018-122798"
"RH-19510";"Rick Huthwaite";"Home Office";"Los Angeles";"California";90045;"West";"CA-2017-169663"
"RH-19510";"Rick Huthwaite";"Home Office";"Los Angeles";"California";90045;"West";"CA-2017-169663"
"SB-20185";"Sarah Brown";"Consumer";"Los Angeles";"California";90045;"West";"CA-2016-149846"
"SB-20185";"Sarah Brown";"Consumer";"Los Angeles";"California";90045;"West";"CA-2016-149846"
"SB-20185";"Sarah Brown";"Consumer";"Los Angeles";"California";90045;"West";"CA-2016-149846"
"SB-20185";"Sarah Brown";"Consumer";"Los Angeles";"California";90045;"West";"CA-2016-149846"
"CR-12820";"Cyra Reiten";"Home Office";"Houston";"Texas";77041;"Central";"CA-2018-159149"
"CR-12820";"Cyra Reiten";"Home Office";"Houston";"Texas";77041;"Central";"CA-2018-159149"
"CR-12820";"Cyra Reiten";"Home Office";"Houston";"Texas";77041;"Central";"CA-2018-159149"
"EG-13900";"Emily Grady";"Consumer";"Philadelphia";"Pennsylvania";19140;"East";"US-2018-167570"
"RD-19930";"Russell D'Ascenzo";"Consumer";"Chicago";"Illinois";60623;"Central";"CA-2018-160122"
"RD-19930";"Russell D'Ascenzo";"Consumer";"Chicago";"Illinois";60623;"Central";"CA-2018-160122"
"JM-15865";"John Murray";"Consumer";"San Angelo";"Texas";76903;"Central";"CA-2017-130393"
"JM-15865";"John Murray";"Consumer";"San Angelo";"Texas";76903;"Central";"CA-2017-130393"
"JM-15865";"John Murray";"Consumer";"San Angelo";"Texas";76903;"Central";"CA-2017-130393"
"LW-16825";"Laurel Workman";"Corporate";"Pasadena";"Texas";77506;"Central";"CA-2018-144820"
"RW-19540";"Rick Wilson";"Corporate";"Los Angeles";"California";90049;"West";"CA-2018-101014"
"BG-11695";"Brooke Gillingham";"Corporate";"Garden City";"Kansas";67846;"Central";"CA-2018-105543"
"TT-21220";"Thomas Thornton";"Consumer";"Los Angeles";"California";90045;"West";"US-2018-113201"
"EB-13930";"Eric Barreto";"Consumer";"Chicago";"Illinois";60653;"Central";"US-2018-106551"
"LP-17080";"Liz Pelletier";"Consumer";"San Francisco";"California";94110;"West";"CA-2017-116722"
"LP-17080";"Liz Pelletier";"Consumer";"San Francisco";"California";94110;"West";"CA-2017-116722"
"LP-17080";"Liz Pelletier";"Consumer";"San Francisco";"California";94110;"West";"CA-2017-116722"
"FP-14320";"Frank Preis";"Consumer";"Philadelphia";"Pennsylvania";19134;"East";"CA-2015-138128"
"FP-14320";"Frank Preis";"Consumer";"Philadelphia";"Pennsylvania";19134;"East";"CA-2015-138128"
"JA-15970";"Joseph Airdo";"Consumer";"Modesto";"California";95351;"West";"US-2018-150070"
"TS-21655";"Trudy Schmidt";"Consumer";"Houston";"Texas";77070;"Central";"CA-2016-137064"
"TS-21655";"Trudy Schmidt";"Consumer";"Houston";"Texas";77070;"Central";"CA-2016-137064"
"TS-21655";"Trudy Schmidt";"Consumer";"Houston";"Texas";77070;"Central";"CA-2016-137064"
"DP-13000";"Darren Powers";"Consumer";"Chicago";"Illinois";60610;"Central";"CA-2018-157350"
"JD-15895";"Jonathan Doherty";"Corporate";"Riverside";"California";92503;"West";"CA-2015-127866"
"JD-15895";"Jonathan Doherty";"Corporate";"Riverside";"California";92503;"West";"CA-2015-127866"
"JD-15895";"Jonathan Doherty";"Corporate";"Riverside";"California";92503;"West";"CA-2015-127866"
"JD-15895";"Jonathan Doherty";"Corporate";"Riverside";"California";92503;"West";"CA-2015-127866"
"GH-14485";"Gene Hale";"Corporate";"Dallas";"Texas";75081;"Central";"CA-2016-131352"
"RD-19585";"Rob Dowd";"Consumer";"Los Angeles";"California";90008;"West";"CA-2016-121776"
"RD-19585";"Rob Dowd";"Consumer";"Los Angeles";"California";90008;"West";"CA-2016-121776"
"CS-12490";"Cindy Schnelling";"Corporate";"Lakeland";"Florida";33801;"South";"CA-2017-118073"
"BF-11215";"Benjamin Farhat";"Home Office";"New York City";"New York";10035;"East";"CA-2015-103219"
"NK-18490";"Neil Knudson";"Home Office";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-102561"
"NK-18490";"Neil Knudson";"Home Office";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-102561"
"NK-18490";"Neil Knudson";"Home Office";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-102561"
"AZ-10750";"Annie Zypern";"Consumer";"San Diego";"California";92037;"West";"CA-2017-100993"
"AZ-10750";"Annie Zypern";"Consumer";"San Diego";"California";92037;"West";"CA-2017-100993"
"AZ-10750";"Annie Zypern";"Consumer";"San Diego";"California";92037;"West";"CA-2017-100993"
"AZ-10750";"Annie Zypern";"Consumer";"San Diego";"California";92037;"West";"CA-2017-100993"
"Co-12640";"Corey-Lock";"Consumer";"Lawton";"Oklahoma";73505;"Central";"US-2015-112949"
"Co-12640";"Corey-Lock";"Consumer";"Lawton";"Oklahoma";73505;"Central";"US-2015-112949"
"AG-10675";"Anna Gayman";"Consumer";"Salem";"Virginia";24153;"South";"US-2018-146822"
"EM-14140";"Eugene Moren";"Home Office";"Santa Ana";"California";92704;"West";"US-2017-131058"
"CA-11965";"Carol Adams";"Corporate";"Rapid City";"South Dakota";57701;"Central";"CA-2015-167997"
"CA-11965";"Carol Adams";"Corporate";"Rapid City";"South Dakota";57701;"Central";"CA-2015-167997"
"RB-19360";"Raymond Buch";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-140151"
"RB-19360";"Raymond Buch";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-140151"
"RB-19360";"Raymond Buch";"Consumer";"Seattle";"Washington";98115;"West";"CA-2018-140151"
"RD-19720";"Roger Demir";"Consumer";"Middletown";"Connecticut";6457;"East";"US-2018-143770"
"RD-19720";"Roger Demir";"Consumer";"Middletown";"Connecticut";6457;"East";"US-2018-143770"
"MS-17830";"Melanie Seite";"Consumer";"Baltimore";"Maryland";21215;"East";"CA-2017-131296"
"PG-18820";"Patrick Gardner";"Consumer";"San Diego";"California";92105;"West";"CA-2017-103464"
"KB-16240";"Karen Bern";"Corporate";"Odessa";"Texas";79762;"Central";"CA-2018-136238"
